season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2019,9,NYJ,REG,MIA,27,39,260,1,1,3,-22,3,0,269,118,13,2.98087898712236,10.6471188366413,0,21,83,0,21,0,5,-3.09736551085122,0,27,36,260,1,27,0,269,118,13,7.25832015436026,0,0,47,2,12,9,34,0,4,22,6,0,0,5,0,0,1,0,0,1,0,0,0,10,105,4,0,0,2,103,3,4,1,0,52,0.75,0,1,0,1,1,0,0,0,0,1,0,0,52;40;29,49,,121,49,0,1,1,0,0,1,0,0,0,0,0
2019,9,PHI,REG,CHI,26,39,239,1,0,4,-12,4,0,303,123,16,6.53439027628434,-0.697790506558542,0,35,146,1,35,0,7,-3.70081826827368,0,26,39,239,1,26,0,303,123,16,11.7266956298822,0,0,25,1,19,2,12,0,3,23,6,0,0,3,0,2,0,0,0,0,1,1,0,8,75,4,2,2,2,31,3,3,0,0,38,1,0,2,1,0,0,0,0,0,0,0,0,0,28;28;38,,,94,0,0,1,2,1,0,0.5,0,0,0,0,0
2019,9,PIT,REG,IND,26,35,191,1,1,1,-8,1,0,192,112,11,-0.845630145620323,8.01459857646157,0,25,90,0,25,0,3,-6.50773667631438,0,26,34,191,1,26,1,192,112,11,-0.46732179860324,0,0,42,12,22,5,25,3,5,38,9,1,96,3,1,0,0,0,1,1,2,2,0,5,70,6,1,0,2,40,4,4,0,0,51,1,0,2,1,0,1,0,0,0,0,0,0,0,21;51;33;26,,,131,0,0,2,2,0,0,1,0,0,0,0,0
2019,9,SEA,REG,TB,29,43,378,5,0,3,-31,3,0,346,174,23,16.4722893075881,5.32101773938467,1,22,145,0,22,1,4,-2.04284781086791,0,29,43,378,5,29,0,346,174,23,21.5799526290133,1,0,42,8,22,2,8,1,2,16,3,0,0,3,0,0,0,0,0,0,1,1,0,4,45,4,2,15,0,0,2,4,2,0,37,0.5,0,1,1,0,0,0,0,0,0,2,0,0,37;22,47;40,,59,87,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,9,SF,REG,ARI,28,37,317,4,0,1,-7,0,0,261,138,15,21.8869348046137,7.74332091615007,0,31,101,0,0,0,7,-9.07234407882788,0,28,37,317,4,0,0,261,138,15,23.833294624812,0,0,37,3,15,5,41,0,3,37,3,0,0,2,0,0,0,0,0,0,0,0,0,8,75,6,3,25,4,70,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1,0,0,0,0,0
2019,9,TB,REG,SEA,29,44,335,2,0,2,-16,2,1,448,97,19,10.777608861619,4.28119031495826,0,26,99,2,26,0,7,1.80691094358917,0,29,43,335,2,29,0,448,97,19,19.5659169169338,0,0,39,2,24,3,20,2,3,31,11,0,0,6,0,0,0,0,0,0,1,1,0,10,82,5,3,32,3,78,2,3,1,0,45,0.666666666666667,0,0,0,2,0,0,0,0,0,0,1,0,41;45,50,,86,50,0,4,4,0,0,1,0,0,0,0,0
2019,9,TEN,REG,CAR,27,39,331,1,2,4,-21,4,0,328,152,17,3.59665465328391,5.61458323452924,0,21,121,2,21,1,5,-0.479497200809419,0,27,37,331,1,27,0,328,152,17,8.79989106957229,0,0,28,1,49,5,27,0,3,18,6,1,0,9,0,0,0,0,0,0,0,0,0,11,99,5,1,11,3,69,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,2,1,0,,43;56;44,,0,143,0,2,2,0,0,1,0,0,0,0,0
2019,9,WAS,REG,BUF,15,22,144,0,0,4,-28,4,0,144,78,7,-5.29854330239103,-1.49632489139383,0,23,127,0,23,0,5,-0.279561272996943,0,15,22,144,0,15,0,144,78,7,0.780068749163147,0,0,39,10,14,6,35,1,2,14,2,0,0,2,0,0,0,0,1,1,0,0,0,3,15,3,1,0,3,56,3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,29;33;39,,,101,0,0,0,0,0,0,,0,0,0,0,0
2019,10,ARI,REG,TB,28,45,350,3,1,2,-8,2,0,560,137,14,10.0169859532721,4.9176741478055,0,18,75,0,18,0,4,-1.47483676997945,0,28,43,350,3,28,1,560,137,14,8.65059299651649,0,0,50,2,20,7,19,1,4,19,10,2,2,6,0,0,0,0,0,0,1,1,0,11,87,3,1,2,2,43,2,2,0,0,54,1,0,0,1,0,1,0,0,0,0,0,0,0,37;54,,,91,0,0,3,3,0,0,1,0,0,0,0,0
2019,10,ATL,REG,NO,20,35,182,2,1,1,-8,0,0,260,89,9,-0.652564521792136,-6.42139343544841,0,34,143,0,0,0,9,0.926106207363299,0,20,32,182,2,0,0,260,89,9,3.13646653603064,0,0,46,1,15,5,40,0,6,46,11,0,0,2,0,0,0,0,0,0,0,0,0,7,48,2,2,33,0,0,4,4,0,0,48,1,0,0,3,1,0,0,0,0,0,0,0,0,37;36;48;30,,,151,0,0,2,2,0,0,1,0,0,0,0,0
2019,10,BAL,REG,CIN,18,22,243,3,1,1,0,0,0,231,67,13,19.6438298411958,26.4722120194208,0,23,136,2,0,0,7,4.08495278112241,0,18,21,243,3,0,0,231,67,13,19.8497787223605,0,0,45,0,32,5,23,2,2,17,6,1,89,6,1,0,0,0,0,0,2,2,1,5,35,3,1,8,1,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,7,0,0,1,0,0,0,0,0
2019,10,BUF,REG,CLE,22,41,266,0,0,1,-6,1,0,403,88,12,-2.66262912575289,-2.98143980594782,0,20,84,2,20,0,6,4.6258109556511,0,22,39,266,0,22,0,403,88,12,0.86005467223336,0,0,43,1,17,5,24,0,2,17,4,0,0,6,0,0,1,0,1,1,0,0,0,7,40,6,2,34,5,115,0,2,2,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,,34;53,,0,87,0,2,2,0,0,1,0,0,0,0,0
2019,10,CAR,REG,GB,28,43,307,1,1,3,-26,3,0,358,124,19,1.98396929568424,8.71468617727882,0,23,120,1,23,1,7,-3.33833145478275,0,28,38,307,1,28,0,358,124,19,11.3840426996425,0,0,35,0,18,3,11,0,2,8,5,0,0,4,0,0,0,0,1,2,0,0,0,5,46,4,0,0,4,80,1,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,1,1,0,0,1,0,0,0,0,0
2019,10,CHI,REG,DET,16,23,173,3,0,5,-28,5,0,221,62,7,-1.21392733918037,3.65750362043796,0,24,81,0,24,0,5,-2.43698175495956,0,16,23,173,3,16,0,221,62,7,7.37135185592342,0,0,51,0,20,2,10,0,2,10,8,1,4,6,0,0,0,0,1,1,0,0,0,7,57,3,2,9,4,101,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,10,CIN,REG,BAL,16,30,167,1,1,2,-17,2,1,225,87,9,-23.8935142421484,-9.39233313346731,0,40,157,0,40,0,12,-2.25386173152947,0,16,29,167,1,16,1,225,87,9,-13.5753450884541,0,0,27,0,24,2,3,0,1,0,4,1,20,3,0,0,0,0,1,2,0,0,0,1,5,3,0,0,3,95,2,2,0,0,42,1,0,0,1,1,0,0,0,0,0,0,0,0,42;39,,,81,0,0,1,1,0,0,1,0,0,0,0,0
2019,10,CLE,REG,BUF,26,38,238,2,0,2,-17,2,0,261,122,15,5.02101923887006,3.53619048469945,0,26,147,0,26,0,7,-2.01414593335358,0,26,38,238,2,26,0,261,122,15,9.26252148685365,0,0,46,0,6,1,6,1,1,6,5,0,0,5,0,1,0,0,1,1,0,0,0,4,70,4,1,0,2,40,2,2,0,0,47,1,0,1,0,1,0,0,0,0,0,0,0,0,27;47,,,74,0,0,1,2,1,0,0.5,0,0,0,0,0
2019,10,DAL,REG,MIN,28,47,397,3,1,1,-4,0,0,567,98,22,20.3389274568326,0.941661203449421,0,22,50,0,0,0,0,-8.39519393266528,0,28,44,397,3,0,0,567,98,22,23.612119374462,0,0,37,0,40,2,10,0,1,9,7,0,0,2,0,0,0,0,0,0,0,0,0,5,39,3,1,0,0,0,1,2,1,0,23,0.5,0,1,0,0,0,0,0,0,0,0,1,0,23,57,,23,57,0,3,3,0,0,1,0,0,0,0,0
2019,10,DET,REG,CHI,27,46,269,1,1,2,-10,0,0,307,125,11,-10.9798097680837,-5.20956599435141,0,27,98,0,0,0,7,-0.765901574864984,0,27,43,269,1,0,0,307,125,11,-6.63348489876855,0,0,43,1,9,6,29,0,5,28,7,0,0,5,0,0,0,0,0,0,0,0,0,8,76,6,3,27,3,66,2,2,0,0,54,1,0,1,0,0,1,0,0,0,0,0,0,0,22;54,,,76,0,0,1,1,0,0,1,0,0,0,0,0
2019,10,GB,REG,CAR,17,29,233,0,0,2,-8,0,0,338,113,9,4.16060728268349,1.76748865180546,0,27,163,3,0,0,10,6.59866609078017,0,17,27,233,0,0,0,338,113,9,8.71719317571842,0,0,43,2,24,4,27,1,3,26,9,1,0,7,0,0,0,0,0,0,1,1,0,10,64,6,0,0,0,0,1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,3,3,0,0,1,0,0,0,0,0
2019,10,IND,REG,MIA,18,39,204,1,3,1,-13,1,0,401,95,12,-17.5050543511382,-14.5381657741009,0,29,109,0,29,0,7,-5.96483616082696,0,18,39,204,1,18,0,401,95,12,-15.1632141342482,0,0,39,11,17,5,18,1,3,10,7,1,1,6,0,0,0,0,1,1,1,1,0,3,25,4,3,38,0,0,2,2,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,25;39,,,64,0,0,0,1,1,0,0,0,0,0,0,0
2019,10,KC,REG,TEN,36,51,446,3,0,2,-13,2,0,422,248,20,22.145340149692,5.9913025826824,0,25,97,0,25,1,6,-10.9898355101177,0,36,49,446,3,36,0,422,248,20,28.7906585218089,0,0,28,9,19,4,26,1,4,35,8,0,0,3,0,0,0,0,1,1,1,1,0,9,80,2,1,5,4,90,4,5,0,1,43,0.8,0,0,2,2,0,0,0,0,0,0,0,0,30;41;43;39,,52,153,0,52,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,10,LA,REG,PIT,22,42,243,0,3,4,-25,4,1,298,90,10,-21.57679773409,-16.2121343470755,0,23,88,0,23,0,4,-7.21837346989196,0,22,42,243,0,22,0,298,90,10,-9.52315778578009,0,0,42,12,20,6,17,3,3,11,9,0,0,2,0,0,1,0,1,2,2,2,1,10,95,6,3,21,4,94,1,2,1,0,30,0.5,0,0,1,0,0,0,0,0,0,0,1,0,30,56,,30,56,0,1,1,0,0,1,0,0,0,0,0
2019,10,LAC,REG,LV,17,31,207,2,3,5,-38,5,0,397,65,11,-12.2202826251459,-3.24995460048798,0,30,146,1,30,0,10,3.29924049129477,0,17,31,207,2,17,0,397,65,11,-2.92456510101414,0,0,29,15,31,5,20,0,3,18,5,0,0,2,0,0,0,0,1,1,0,0,0,8,70,2,3,19,3,52,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,3,3,0,0,1,0,0,0,0,0
2019,10,LV,REG,LAC,21,31,218,1,0,3,-18,0,0,183,117,12,4.64423966489784,0.55356909831365,0,21,78,1,0,0,3,-1.87548007309902,0,21,30,218,1,0,0,183,117,12,10.0606849516355,0,0,34,9,33,6,30,1,5,38,10,3,115,9,1,0,0,0,0,0,0,0,0,12,97,2,2,11,5,94,2,3,1,0,40,0.666666666666667,0,1,0,1,0,0,0,0,0,0,1,0,40;22,53,,62,53,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,10,MIA,REG,IND,21,33,169,0,1,3,-10,3,0,173,92,11,-4.71577686921228,-8.31560790538788,0,26,70,1,26,0,1,-7.15619281495272,0,21,33,169,0,21,1,173,92,11,-8.39376462274231,0,0,39,10,12,3,9,1,1,13,6,3,32,9,0,0,0,0,0,0,0,0,0,4,30,1,2,16,0,0,3,3,0,0,48,1,0,0,0,3,0,0,0,0,0,0,0,0,47;48;48,,,143,0,0,1,1,0,0,1,0,0,0,0,0
2019,10,MIN,REG,DAL,23,32,220,2,0,1,-9,0,0,188,147,15,11.7618382720329,8.855993420847,1,36,153,1,0,0,9,4.81104395116563,0,23,31,220,2,0,0,188,147,15,14.3024477891676,1,0,39,0,12,3,9,0,1,4,9,1,0,8,0,0,0,0,0,0,0,0,0,5,35,4,0,0,1,29,2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,26;27,,,53,0,0,2,2,0,0,1,0,0,0,0,0
2019,10,NO,REG,ATL,33,46,304,0,0,6,-46,0,0,277,150,13,-16.5670406011462,2.11599977179007,0,11,52,0,0,0,4,0.443588891241234,0,33,44,304,0,0,0,277,150,13,-4.06877148482242,0,0,44,2,20,4,17,0,1,8,5,1,0,8,0,0,0,0,0,0,0,0,0,12,90,6,1,19,4,109,3,3,0,0,47,1,0,2,0,1,0,0,0,0,0,0,0,0,29;47;28,,,104,0,0,0,0,0,0,,0,0,0,0,0
2019,10,NYG,REG,NYJ,26,40,308,4,0,6,-50,6,1,240,179,11,4.50404704033304,1.23071529363332,1,17,23,0,17,0,1,-8.64617422863375,0,26,38,308,4,26,0,240,179,11,21.1321890446418,1,0,36,0,32,4,17,0,2,12,8,0,0,4,0,0,0,0,2,2,0,0,0,6,62,4,1,8,2,34,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,2,1,0,0.5,0,0,0,0,0
2019,10,NYJ,REG,NYG,19,30,230,1,0,2,-12,0,0,255,125,10,4.43345784149983,4.20166541028906,0,29,76,2,0,0,5,-4.12977521299035,0,19,27,230,1,0,0,255,125,10,10.3198161176843,0,0,40,0,16,8,31,3,6,50,10,0,0,5,0,0,0,0,0,0,2,2,1,7,54,3,3,29,2,39,2,3,1,0,53,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,53;35,54,,88,54,0,4,4,0,0,1,0,0,0,0,0
2019,10,PIT,REG,LA,22,38,242,1,0,3,-11,3,0,250,105,10,0.370050748926587,-4.62371781468391,0,27,42,0,27,0,4,-21.7114930281532,0,22,36,242,1,22,1,250,105,10,1.9009814694291,0,0,37,14,24,3,25,3,4,25,9,3,16,13,0,1,0,0,2,3,1,1,1,13,107,2,4,21,1,20,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,2,2,0,0,1,0,0,0,0,0
2019,10,SEA,REG,SF,24,34,232,1,1,5,-43,5,0,185,147,11,-12.846736532345,4.21543365175074,0,34,147,1,34,1,8,-2.20220525600101,0,24,33,232,1,24,1,185,147,11,-1.97846722544637,0,0,44,0,30,4,9,2,5,33,10,1,44,8,0,0,0,0,2,2,2,2,1,9,75,7,2,24,3,43,2,2,0,0,46,1,0,0,0,2,0,0,0,0,0,0,0,0,46;42,,,88,0,0,3,3,0,0,1,1,1,0,0,42
2019,10,SF,REG,SEA,24,46,248,1,1,5,-33,5,2,374,159,15,-20.2971467951035,-13.3724008771506,1,27,87,0,27,0,2,-6.69172400401676,0,24,44,248,1,24,0,374,159,15,-3.18079093611951,1,0,50,1,33,5,32,5,5,43,8,1,47,7,0,0,0,0,0,0,3,3,1,5,40,7,3,2,1,22,3,4,1,0,47,0.75,0,0,1,2,0,0,0,0,0,1,0,0,43;39;47,47,,129,47,0,1,1,0,0,1,0,0,0,0,0
2019,10,TB,REG,ARI,30,48,358,1,2,4,-19,4,0,440,192,15,0.623025261548894,3.79635572433472,0,26,118,2,26,0,7,4.16562332079047,0,30,45,358,1,30,1,440,192,15,4.43295429878271,0,0,41,2,14,6,22,1,2,8,5,1,0,6,0,0,0,0,1,1,1,1,0,9,94,4,2,9,1,17,3,3,0,0,45,1,0,0,1,2,0,0,0,0,0,0,0,0,30;45;41,,,116,0,0,3,3,0,0,1,0,0,0,0,0
2019,10,TEN,REG,KC,13,19,181,2,0,4,-35,4,1,251,51,7,-2.67652317159809,9.81787074553339,0,26,225,2,26,0,10,10.948598505449,1,13,19,181,2,13,0,251,51,7,9.0121778867906,0,0,43,12,34,4,20,1,2,13,4,0,0,6,0,0,0,14,0,0,1,1,1,8,64,4,0,0,3,46,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,4,1,0,0.75,0,0,0,0,0
2019,11,ARI,REG,SF,24,33,150,2,0,4,-19,4,0,124,87,9,2.16122258744801,0.385527086980414,0,25,135,1,25,0,9,2.51355722476728,0,24,33,150,2,24,2,124,87,9,-3.14322674959183,0,0,46,9,13,4,19,0,2,16,6,2,66,5,0,0,0,0,0,0,0,0,0,10,104,6,0,0,2,41,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,26;43,,,69,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,11,ATL,REG,CAR,22,32,314,1,0,3,-19,3,0,292,77,15,12.763813266422,9.49104418677668,0,26,54,1,26,0,4,-2.87842598307179,0,22,31,314,1,22,0,292,77,15,19.4276371994403,0,1,32,1,43,6,56,0,5,55,11,4,23,9,0,2,0,0,3,3,0,0,0,3,20,5,3,78,0,0,3,4,1,0,38,0.75,0,2,1,0,0,0,0,0,1,0,0,0,38;23;29,38,,90,38,0,2,2,0,0,1,0,0,0,0,0
2019,11,BAL,REG,HOU,20,27,235,4,0,0,0,0,0,210,145,11,18.351376145066,6.7399083464234,0,37,256,1,37,0,12,2.57690894780188,0,20,27,235,4,20,0,210,145,11,18.351376145066,0,0,40,1,13,8,56,1,7,59,10,1,6,5,0,1,0,0,1,1,1,1,0,8,65,2,2,4,2,16,2,3,1,0,46,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,34;46,43,,80,43,0,5,5,0,0,1,0,0,0,0,0
2019,11,BUF,REG,MIA,21,33,256,3,0,0,0,0,0,278,105,12,12.1091790942664,1.41290945391501,0,34,168,1,34,0,9,6.03364427795168,0,21,31,256,3,21,0,278,105,12,14.2730736359444,0,0,42,2,20,9,46,0,7,43,14,0,0,3,0,0,0,0,2,2,1,1,0,5,50,4,3,21,1,44,3,3,0,0,51,1,0,1,1,0,1,0,0,0,0,0,0,0,51;34;21,,,106,0,0,4,4,0,0,1,0,0,0,0,0
2019,11,CAR,REG,ATL,31,50,325,0,4,5,-55,0,0,351,155,15,-17.9379191757321,-0.198437939298915,0,15,77,0,0,0,2,-2.51242107048165,0,31,47,325,0,0,0,351,155,15,-3.1859741252406,0,0,40,1,19,5,24,1,3,19,9,0,0,3,0,0,0,0,0,0,0,0,0,8,68,3,1,6,3,68,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,0,0,0,0,,0,0,0,0,0
2019,11,CHI,REG,LA,25,47,199,1,1,3,-6,0,0,350,95,10,-12.6878374498226,-11.5606965621312,0,24,74,0,0,0,5,-4.5277699570288,0,25,45,199,1,0,0,350,95,10,-7.13512978294521,0,0,31,7,23,3,9,3,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,25,2,0,0,3,85,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,,48;47,,0,95,0,1,1,0,0,1,0,0,0,0,0
2019,11,CIN,REG,LV,13,31,115,0,1,5,-42,5,1,201,51,6,-20.5336909573336,-25.2253090341886,0,22,173,1,22,0,9,7.60224702971755,0,13,30,115,0,13,0,201,51,6,-8.45074798450701,0,0,38,5,39,5,18,1,3,19,7,1,4,1,0,0,0,0,0,0,1,1,0,4,40,6,3,32,2,58,1,2,1,0,40,0.5,0,0,0,1,0,0,0,0,0,0,1,0,40,53,,40,53,0,1,1,0,0,1,0,0,0,0,0
2019,11,CLE,REG,PIT,17,32,193,2,0,1,-4,0,0,277,68,10,1.08324774722027,-6.75085524717967,0,35,104,1,0,0,6,-10.1793193396879,0,17,30,193,2,0,0,277,68,10,3.32091165759525,0,0,38,1,15,7,52,1,4,43,11,4,90,10,0,0,0,0,0,0,0,0,0,8,121,4,2,16,2,50,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,,45;50,,0,95,0,3,3,0,0,1,0,0,0,0,0
2019,11,DAL,REG,DET,29,46,444,3,0,1,-10,1,0,454,214,21,21.1577547589004,-1.48810870117611,0,24,75,1,24,1,4,-2.40850695998222,1,29,45,444,3,29,0,454,214,21,24.0729854390794,0,0,41,3,7,5,30,0,3,18,6,0,0,5,0,0,0,0,0,0,0,0,0,6,45,4,2,2,2,42,2,2,0,0,34,1,0,0,2,0,0,0,0,0,0,0,0,0,30;34,,,64,0,0,3,3,0,0,1,0,0,0,0,0
2019,11,DEN,REG,MIN,18,40,278,1,1,2,-8,0,0,355,77,11,-3.59945585037105,-11.2640185488595,0,33,124,1,0,0,7,-0.713744155317661,0,18,36,278,1,0,0,355,77,11,3.41705758613778,0,0,42,1,21,5,28,2,5,35,6,0,0,2,0,0,0,0,0,0,2,2,0,6,35,5,0,0,1,42,3,4,1,0,47,0.75,0,1,0,2,0,0,0,0,0,1,0,0,47;29;41,43,,117,43,0,2,2,0,0,1,0,0,0,0,0
2019,11,DET,REG,DAL,15,26,209,2,0,3,-18,0,0,257,68,9,4.53290349534666,-2.86537061134974,0,28,121,2,0,0,8,-0.506840351037681,0,15,24,209,2,0,0,257,68,9,10.5320237554698,0,0,41,1,17,1,10,1,1,10,6,0,0,4,0,0,0,0,0,0,1,1,0,11,89,4,2,35,3,78,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2019,11,HOU,REG,BAL,18,30,169,0,1,7,-59,7,1,241,83,10,-22.2748909098369,-7.93117006619771,0,20,122,1,20,0,3,-0.980878033326007,0,18,30,169,0,18,0,241,83,10,-4.94200572364899,0,0,48,0,16,3,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,60,3,0,0,3,70,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,43,,0,43,0,1,1,0,0,1,0,0,0,0,0
2019,11,IND,REG,JAX,15,24,148,1,1,3,-23,3,0,219,86,9,-0.323226215145409,3.8158825465611,0,36,264,3,36,0,12,13.5227805295144,0,15,21,148,1,15,0,219,86,9,6.84953260438997,0,0,31,13,15,3,19,0,2,17,5,1,0,9,0,1,0,0,1,1,0,0,0,3,20,4,3,9,3,54,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,4,4,0,0,1,0,0,0,0,0
2019,11,JAX,REG,IND,33,47,296,2,1,2,-17,0,0,423,144,13,-5.67566671511268,1.91901954619781,0,9,29,0,0,0,2,-2.1595810377039,0,33,46,296,2,0,0,423,144,13,-2.53268327049555,0,0,49,6,6,4,27,1,3,23,6,1,0,3,0,0,0,0,0,0,1,1,0,8,81,3,1,0,1,23,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,1,1,0,0,1,0,0,0,0,0
2019,11,KC,REG,LAC,19,32,182,1,1,1,-2,1,0,255,94,9,-1.76470443910923,-6.17551608011127,0,27,130,2,27,0,7,4.85714917309815,0,19,32,182,1,19,0,255,94,9,-0.947433882877267,0,0,31,8,36,3,12,1,2,8,7,4,35,11,0,0,0,0,1,1,0,0,0,8,102,1,2,22,0,0,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,3,3,0,0,1,0,0,0,0,0
2019,11,LA,REG,CHI,11,18,173,0,1,0,0,0,0,158,102,6,5.14933382431627,1.79628171026707,0,34,110,2,34,1,7,-15.3506163580311,0,11,16,173,0,11,0,158,102,6,6.16511723390431,0,0,41,3,19,6,11,0,3,6,5,1,6,9,0,0,0,0,1,1,0,0,0,6,34,2,2,0,1,27,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,2,2,0,0,1,0,0,0,0,0
2019,11,LAC,REG,KC,28,52,353,1,4,2,-8,2,0,412,190,14,-2.26500080538534,-8.64332268635432,1,19,93,0,19,0,7,-0.293774517369457,0,28,48,353,1,28,0,412,190,14,1.48965201951106,1,0,37,3,19,3,10,1,1,2,5,1,2,5,0,2,0,0,3,3,0,0,0,9,60,6,2,0,2,44,3,4,1,0,49,0.75,0,2,0,1,0,0,0,0,0,1,0,0,27;26;49,40,,102,40,0,0,0,0,0,,0,0,0,0,0
2019,11,LV,REG,CIN,25,29,292,1,1,3,-19,3,0,186,128,12,6.93183170490025,21.2910296661513,0,34,113,1,34,1,7,-6.47707750712289,0,25,28,292,1,25,0,186,128,12,13.914746205188,0,0,39,3,11,4,28,1,5,42,6,1,0,10,0,0,0,0,0,0,1,1,0,7,42,5,1,0,0,0,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,2,2,0,0,1,0,0,0,0,0
2019,11,MIA,REG,BUF,32,45,323,0,0,7,-43,7,0,317,136,13,-6.2090700719126,4.66787042942914,0,13,23,2,13,0,3,-3.7823874753376,0,32,44,323,0,32,1,317,136,13,0.109229280628031,0,1,41,2,30,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,6,44,4,0,0,5,198,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0
2019,11,MIN,REG,DEN,29,35,319,3,0,5,-35,5,1,281,123,13,6.84990907942131,10.6292669262205,0,18,37,1,18,0,5,-3.40124165546149,0,29,35,319,3,29,0,281,123,13,18.2983039070242,0,0,41,0,26,6,17,0,2,8,6,1,21,6,0,2,0,0,2,2,0,0,0,5,49,4,2,0,2,42,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2019,11,NE,REG,PHI,27,48,231,1,0,1,-7,0,0,348,134,14,-2.29061971826997,-5.60276524888145,0,22,74,0,0,0,4,-3.32992919506785,1,27,45,231,1,0,0,348,134,14,1.61008016202627,0,0,49,0,2,5,31,2,5,40,12,0,0,8,0,0,0,0,0,0,1,1,0,6,89,1,3,23,2,42,3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,35;22;39,,,96,0,0,0,0,0,0,,0,0,0,0,0
